Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,21.4770072117159,15.7887307914462,13.6632930228667,10.8886157326216,12.6853039507349,9.66865454789265,9.00729868861076,14.1107677840442,11.6473295764118,6.8493923025503,8.44046485932559,5.0747430079915,6.75371026220953,7.82341183865503,15.5344050528404,7.04244762954798,3.68332944412231,2.87829723647886,4.47036660760175,..
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.12094477457178,0.247186514299252,0.61219439512525,0.515506766998062,0.479230397826103,2.20902407871182,4.16782330119979,9.87024791275996,5.05722314693633,5.33941680637453,5.82621608838853,2.86626887489922,3.53252470694923,2.23629031536967,1.20607322150117,2.06884036053476,-0.838194579675057,2.45814158007533,-2.09333333333333,..
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.58983494893723,3.06576537186607,3.03923368432095,3.03920165014928,3.36845398789423,3.51537491125932,2.78703047313632,4.07566076368221,-0.287996835001989,1.79988133046941,3.19614641224106,2.44600018540708,1.40854629241729,-0.150870313497969,-0.500461321406559,-0.202671740806371,1.95608333333334,1.67506761489627,0.699536241717015,..
Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.98901715340335,0.642708441925624,0.638298911211501,0.802882618129791,1.17195114446502,1.05952505549083,0.732336631239735,2.42604804028587,-0.480467933987869,0.688233448733407,0.231336576913037,-0.692545841930371,-0.21730851764762,-0.0132291602454955,-1.14390064437645,-0.434607638542948,0.533795988132759,0.936313303085696,0.362916004520384,..
Turkey,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,54.4001887619075,44.9641209479849,21.6024384490573,8.59826168115267,8.17916036802001,9.59724212288445,8.75618090972635,10.4441283764885,6.25097663090625,8.56644420552977,6.47187967115097,8.89156996512164,7.49309030547697,8.85457271364318,7.6708536484588,7.77513415328334,11.1443110840764,16.3324638988929,15.1768215720023,..
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.53234960272418,1.52040245947458,1.3765003854201,1.39039756680426,2.08913649025072,2.45566166439288,2.38656150773328,3.52140856342537,1.96173173560107,2.49265472467065,3.85611244682819,2.57323479654528,2.29166666666666,1.45112016293279,0.368046842325369,1.00841736811403,2.55775577557754,2.29283990345939,1.73810460086511,..
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.82617111885402,1.58603162650603,2.27009497336113,2.67723669309173,3.39274684549547,3.22594410070407,2.85267248150136,3.83910029665101,-0.35554626629975,1.64004344238989,3.15684156862206,2.06933726526059,1.46483265562714,1.62222297740821,0.118627135552435,1.26158320570537,2.13011000365963,2.44258329692818,1.81221007526015,..
Afghanistan,AFG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,12.6862687216715,6.78459655001657,8.68057078513406,26.4186641547444,-6.81116108898995,2.1785375238942,11.8041858089129,6.44121280934118,7.38577178397857,4.67399603536339,-0.661709164713696,4.38389195513914,4.9759515055383,0.626149149168811,2.30237251516844,..
Albania,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.10758827031434,7.7705258343155,0.484002611818489,2.28001916938101,2.36658195679796,2.37072831904283,2.93268248162319,3.36313757366391,2.23139683475867,3.62233541062328,3.42912324722163,2.03159593996543,1.93761754903872,1.62586504402605,1.89617402592348,1.27543168367409,1.98666133171194,2.02805963071135,1.41109078954244,..
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.22598834854679,1.41830192345045,4.268953958395,3.96180030257191,1.38244656662119,2.31149918514421,3.67899574741703,4.85859062814938,5.73706036145632,3.91106195534027,4.52421150505276,8.89145091062314,3.25423910998847,2.91692692067457,4.78444700693894,6.39769480268749,5.59111590961673,4.26999020467078,1.95176821052894,..
American Samoa,ASM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,98.2241436573304,43.5421067519682,22.9535138513943,13.3052101780036,12.2514974459484,12.4758291326398,13.7302839288407,-60.4964005912918,13.482467921851,10.2779049218844,8.77781429332602,7.28038730361085,-21.5316935224401,32.377734069638,31.6916861406483,20.1903737898383,17.1453199427872,..
Antigua and Barbuda,ATG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.40279663573984,2.40765801293492,1.99353055152456,2.03007757853236,2.09875196709306,1.78778537419119,1.4160525940974,5.33380639820237,-0.550159995508912,3.3700254022015,3.45674967234602,3.37688044338876,1.05949782356168,1.0894415743536,0.968993458825599,-0.489437796230513,2.43248789041366,1.20715793367003,..,..
Armenia,ARM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.14590464685019,1.06004929341667,4.72155336605342,6.96126135875792,0.638928002410126,2.89235662459002,4.40736089644519,8.94995335353386,3.40676682683799,8.17636138473956,7.6500080785929,2.55802007757907,5.78966778544654,2.98130868933673,3.73169119261695,-1.40360755900906,0.969553268816231,2.52023382001631,1.44344660770702,..
Aruba,ABW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.8836043031626,3.31524678585428,3.65636507938414,2.52912946932762,3.39778677828806,3.60802438784541,5.39256784475512,8.9559870517779,-2.13542872046934,2.07814071860782,4.31629742195207,0.627471992893334,-2.37206524252253,0.42144091888116,0.474763597342612,-0.931195987079616,-1.02828178762002,3.62604141352956,4.25746204335428,..
Austria,AUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.64999922285055,1.81035953871319,1.35555673319826,2.06120354001778,2.29913882222146,1.44154696188379,2.16855599824037,3.21595022953491,0.506308350120954,1.81353628033681,3.28658197365512,2.48567352860068,2.00015891157196,1.60580414549751,0.896565315628228,0.891592367302732,2.08126858275521,1.99838187702266,1.53089553422702,..
Azerbaijan,AZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.54719590152278,2.7711647199827,2.23386492967051,6.70893042797785,9.6795073191705,8.32892482863211,16.6612577660859,20.8372928966452,1.4631599735878,5.73238742950904,7.8523837676544,1.06810301380606,2.41886988429669,1.38972635776452,4.00943826686826,12.4494955236962,12.9399841146895,2.26351685730081,2.60833956534685,..
"Bahamas, The",BHS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.04498977505121,2.17357792508091,3.02504526252236,0.981914036757665,1.59160618079803,2.38982627439253,2.49257794939399,4.48955995375059,2.0627347345268,1.34402738392836,3.19878141660321,1.97336755976255,1.03467035109885,47.775962542527,-30.2431602281729,-0.330038395555927,1.49992623313609,2.26751510061695,2.49123527368055,..
Bahrain,BHR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.20757180156661,-0.495540138751155,1.59362549800784,2.35294117647063,2.58620689655173,2.00746965452849,3.25666666666702,3.52600316363722,2.79551283550411,1.96188468334624,-0.401486988847566,2.75828605553897,3.30100613853474,2.64629146477823,1.83951987503599,2.80059469750482,1.3873437602251,2.08481249596594,..,..
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.00717374213842,3.33256493271908,5.66870773441478,7.58753638504692,7.04661816222037,6.76526117054756,9.10698496905385,8.90194489465155,5.42347236174678,8.12667639169919,11.3951651552399,6.21750422069283,7.53040640913171,6.99163889220854,6.19428022984988,5.5135257269299,5.70207015717245,5.5436213948647,5.59199639930633,..
Barbados,BRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.57783490431289,0.125249458055994,1.61943319838056,1.39442231075689,6.08218729535043,7.30766262828941,4.03422982885069,8.1081081081078,3.64386189258338,5.82421853311865,9.43220240177216,4.53334753888771,1.81410436049101,1.76950322089726,-1.11278992510961,1.28192813061894,4.66018463955997,3.67381410406798,4.10028964518463,..
Belarus,BLR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,61.1349331618477,42.5375481348794,28.3978399133474,18.1082424937646,10.3388794457933,6.99712903535585,8.42675273505308,14.8378764828254,12.9456563410401,7.73574804312507,53.2286983118173,59.2197360232519,18.3122610377873,18.1195543526734,13.5344897649734,11.8365807653497,6.03183725177789,4.87230220550687,5.59815595039853,..
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.46925823086078,1.64521436175359,1.58896399970379,2.09728311239314,2.78143263670025,1.79120770070454,1.8230563002681,4.48944420508401,-0.0531456741253762,2.18929920422458,3.53208210722744,2.83966343445897,1.11309594027537,0.340002833356965,0.561429152790106,1.97385264653172,2.12597086002609,2.05316499865181,1.43681956996435,..
Belize,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.98429547767895,2.4891623549154,1.48724246145442,0.873890830868505,5.36452085832342,3.78217696540374,1.29806813334154,7.94729876067859,0.896072355749072,2.20783532536522,2.70423907747279,6.74468253340715,0.428888888888863,-0.548757550948147,0.218785923536177,-0.794050173906725,1.76941247391975,0.848806254600014,-0.915681572864915,..
Bermuda,BMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.4104046242774,2.48343048790224,1.56615240766715,-18.1086301300715,5.31151306345109,5.00045438022542,5.15611138758462,8.32716049382714,4.36112219119803,7.03638316073019,8.84898569946802,10.919656944683,7.00666666666705,8.27106093949327,4.54814395082202,3.21988689395718,4.9550836698513,2.72396386183716,2.72582104307304,..
Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.58965377879568,0.928258851611061,3.33727499671533,4.43738080101724,5.39323106890664,4.28239604802565,8.70560923578869,14.0068107702519,3.34645420142012,2.5032760584424,9.88446419823887,4.51560291399368,5.73640023719613,5.7666007457914,4.05961041135646,3.62321431764138,2.8227580554717,2.27205987230148,1.83954504969032,..
Bosnia and Herzegovina,BIH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,6.12556615620285,1.50077710611539,7.42704310332954,-0.38146428245309,1.99621236745889,3.67124999999999,2.0526745200172,-0.093045683831828,-0.897194054194286,-1.03602303425476,-1.58409999999997,0.810133321953047,1.41710814018026,0.562782154061303,..
Botswana,BWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.55903767014864,8.03279662527486,9.18990265632739,6.94570363654673,8.61022528546438,11.5552187914379,7.08099847172694,12.7021883920075,8.02729703109583,6.94887658743105,8.45987233408587,7.53690261091916,5.8846070705681,4.40225309243433,3.06203169580559,2.81495791361944,3.30828076768219,3.2380155894771,2.7728644286333,..
British Virgin Islands,VGB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.595890410958983,-2.3149724245932,0.299999999999977,0.814223994682602,1.24443711883964,0.159888078345143,0.967774119525083,2.08498023715416,1.03571774271615,0.356869132017602,0.137911563169595,0.111766261400274,0.389205053123613,-0.207108731719878,-0.488347420743486,-0.278693265753062,-1.26050564628963,1.02505179290213,-0.390522069165492,..
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.36093927231849,5.81014365721823,2.34864169582755,6.1471307424627,5.03883807111907,7.26159462769947,8.40253419005894,12.3487195994021,2.75320223914816,2.43899060504117,4.21990346601875,2.95456829831017,0.890093540913032,-1.41818380264842,-0.104633261008417,-0.798749090253956,2.06435506312528,2.81186840582685,3.10372944796774,..
Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.00743290822374,2.17569480664608,2.03456574053815,-0.400228702115475,6.41504018369687,2.33310856372217,-0.230627306273007,10.6597978997424,2.60817666368317,-0.764230734676734,2.7597672485453,3.81815240252386,0.533738507090537,-0.258089517535353,0.724838981070599,0.441041448058759,1.48299897161327,1.95594302672532,-3.23338933983321,..
Burundi,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.29618771341885,-1.36568005328061,10.6474645658306,8.17642937482059,13.2520699188223,2.74542000214246,8.41206285772541,24.4069510353914,10.5554355299529,6.49326591473996,9.59216605979671,18.1610453065451,7.93795807492412,4.4053523418529,5.54468891259786,5.55768961400965,16.0525353030392,-2.8146980766847,-0.686772170797229,..
Cabo Verde,CPV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.34996472317896,1.88453410076764,1.18817038620528,-1.89082172306181,0.418891612855161,5.36907687065552,4.41099704193491,6.77443546371137,0.991103480568126,2.07866470906422,4.47388342165027,2.54039644167111,1.50654285701402,-0.238778144990616,0.131187999024475,-1.40781637091703,0.784415251101353,1.25615185860788,1.10750930553813,..
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.600648300123679,3.22508361481579,1.21001133631895,3.92478166308836,6.34925506549695,6.14325575690688,7.66839343019852,24.9971788528388,-0.661307602417437,3.99623007954198,5.47858730411899,2.93272461820122,2.94260015985048,3.85523855347909,1.22127006080706,3.04541464017088,2.8909246921058,2.45796490023179,..,..
Cameroon,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.41977245881143,2.83442260128067,0.62316355737432,0.233647380067603,2.01353950175986,5.11757816019468,0.921402245650111,5.337806276275,3.04361847939997,1.27538046242341,2.93969946305094,2.74253407543984,2.05908683974933,1.8341307814992,2.68598277212217,0.861740257759474,0.64267352185089,1.0742994515814,2.45280214062733,..
Canada,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.52512013979907,2.25839440940856,2.75856321360112,1.85725871857261,2.21355203439764,2.00202539534156,2.13838399266843,2.37027067444294,0.299466803009284,1.77687154092629,2.91213508872355,1.51567823124521,0.93829189781521,1.90663590717873,1.12524136094279,1.4287595470108,1.5968841285297,2.268225672481,1.94926902411596,..
Cayman Islands,CYM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,0.276140861750087,1.32543575779667,1.18894845245606,2.16061146813395,1.27397911533384,-2.34752770165614,-0.625258358618114,..,..,..,..
Central African Republic,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.4312865279941,5.19181895195446,-1.75256941248654,-5.35540028884816,7.89036567462992,8.03628897951331,-8.97473962009269,10.2969758221254,9.95242290748864,-2.07786574641867,2.02924053678257,7.51662364663835,0.222671564624589,1.68197313925659,4.3771266506566,-0.792440525236028,-1.53709962980847,4.27462198610544,-0.971939175419353,..
Channel Islands,CHI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
